Source Type,Risk Type,Risk Greek,Underlying,Tenor Swap,Tenor Option,Tenor Swap Order,Tenor Option Order,Market Date,Open,Current,Move,Market Status,Market Data Status
ir/basis,IR,Basis,FAKE_REPLACE_ME - EUR 3M/6M,FAKE_REPLACE_ME - 5Y,N/A,4,,2026-08-11,0.046746,0.047156,0.00041,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 3M,N/A,0,,2026-08-11,0.039735,0.040495,0.00076,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 6M,N/A,1,,2026-08-11,0.056537,0.057707,0.00117,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 1Y,N/A,2,,2026-08-11,0.052458,0.052448,-0.00001,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 2Y,N/A,3,,2026-08-11,0.046115,0.046515,0.0004,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 5Y,N/A,4,,2026-08-11,0.025267,0.026217,0.00095,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-11,0.054072,0.052882,-0.00119,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-11,0.066007,0.066407,0.0004,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-11,0.061079,0.061769,0.00069,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 30Y,N/A,3,,2026-08-11,0.024537,0.025367,0.00083,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-11,0.054385,0.053514,-0.000871,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-11,0.02122,0.02036,-0.00086,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-11,0.008744,0.009314,0.00057,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 30Y,N/A,3,,2026-08-11,0.009218,0.008388,-0.00083,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-11,0.02226,0.02139,-0.00087,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-11,0.03993,0.04095,0.00102,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-11,0.036885,0.036755,-0.00013,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 30Y,N/A,3,,2026-08-11,0.063779,0.063119,-0.00066,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 1Y,N/A,0,,2026-08-11,237.856,240.15558,2.29958,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 3Y,N/A,1,,2026-08-11,219.96,219.35991,-0.60009,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 5Y,N/A,2,,2026-08-11,55.52,55.01958,-0.50042,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 7Y,N/A,3,,2026-08-11,257.72,258.61967,0.89967,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 10Y,N/A,4,,2026-08-11,435,434.19973,-0.80027,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 1Y,N/A,0,,2026-08-11,194.492,196.69194,2.19994,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 3Y,N/A,1,,2026-08-11,41.148,39.3477,-1.8003,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 5Y,N/A,2,,2026-08-11,323.5,325.09976,1.59976,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 7Y,N/A,3,,2026-08-11,335.276,332.77597,-2.50003,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 10Y,N/A,4,,2026-08-11,375.028,375.62752,0.59952,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 1Y,N/A,0,,2026-08-11,97.688,99.88797,2.19997,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 3Y,N/A,1,,2026-08-11,253.128,251.42764,-1.70036,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 5Y,N/A,2,,2026-08-11,413.988,415.98788,1.99988,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 7Y,N/A,3,,2026-08-11,345.34,347.73994,2.39994,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 10Y,N/A,4,,2026-08-11,356.14,356.63985,0.49985,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,413.336,415.13588,1.79988,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,336.696,337.49582,0.79982,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,133.544,134.14355,0.59955,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,152.588,151.98773,-0.60027,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,243.336,241.83591,-1.50009,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,315.344,316.04349,0.69949,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,384.456,382.65573,-1.80027,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,364.356,366.45588,2.09988,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,185.684,184.58349,-1.10051,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,317.892,316.69191,-1.20009,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,333.416,333.21555,-0.20045,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,48.192,49.79152,1.59952,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,80.46625,80.96592,0.49967,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,66.97875,66.77854,-0.20021,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,141.49875,142.24869,0.74994,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,93.1875,93.03699,-0.15051,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,31.5675,32.56738,0.99988,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,107.89625,108.34589,0.44964,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,67.45625,67.30589,-0.15036,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,104.7975,105.5472,0.7497,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,121.1325,120.28205,-0.85045,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,57.04875,56.5983,-0.45045,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,124.4525,124.00238,-0.45012,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,34.0525,32.80217,-1.25033,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,0.196001,0.193021,-0.00298,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,0.113873,0.106453,-0.00742,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,0.150038,0.143088,-0.00695,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,0.056717,0.051207,-0.00551,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,0.122216,0.133416,0.0112,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,0.275642,0.271522,-0.00412,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,0.248165,0.254335,0.00617,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,0.0689,0.06922,0.00032,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-11,0.19232,0.19146,-0.00086,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-11,0.324167,0.314747,-0.00942,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-11,0.340151,0.327291,-0.01286,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-11,0.283505,0.294235,0.01073,OFFICIAL,Available
