Source Type,Risk Type,Risk Greek,Underlying,Tenor Swap,Tenor Option,Tenor Swap Order,Tenor Option Order,Market Date,Open,Current,Move,Market Status,Market Data Status
ir/basis,IR,Basis,FAKE_REPLACE_ME - EUR 3M/6M,FAKE_REPLACE_ME - 5Y,N/A,4,,2026-08-12,0.046746,0.047236,0.00049,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 3M,N/A,0,,2026-08-12,0.039735,0.040625,0.00089,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 6M,N/A,1,,2026-08-12,0.056537,0.057717,0.00118,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 1Y,N/A,2,,2026-08-12,0.052458,0.052618,0.00016,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 2Y,N/A,3,,2026-08-12,0.046115,0.046615,0.0005,OFFICIAL,Available
ir/basis,IR,Basis,FAKE_REPLACE_ME - GBP 3M/6M,FAKE_REPLACE_ME - 5Y,N/A,4,,2026-08-12,0.025267,0.026317,0.00105,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-12,0.054072,0.052962,-0.00111,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-12,0.066007,0.066557,0.00055,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-12,0.061079,0.061889,0.00081,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - UST,FAKE_REPLACE_ME - 30Y,N/A,3,,2026-08-12,0.024537,0.025407,0.00087,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-12,0.054385,0.053604,-0.000781,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-12,0.02122,0.02038,-0.00084,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-12,0.008744,0.009324,0.00058,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Bund,FAKE_REPLACE_ME - 30Y,N/A,3,,2026-08-12,0.009218,0.008548,-0.00067,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 2Y,N/A,0,,2026-08-12,0.02226,0.02148,-0.00078,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 5Y,N/A,1,,2026-08-12,0.03993,0.04101,0.00108,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 10Y,N/A,2,,2026-08-12,0.036885,0.036815,-0.00007,OFFICIAL,Available
ir/bond,IR,Bond,FAKE_REPLACE_ME - Gilt,FAKE_REPLACE_ME - 30Y,N/A,3,,2026-08-12,0.063779,0.063139,-0.00064,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 1Y,N/A,0,,2026-08-12,237.856,240.15572,2.29972,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 3Y,N/A,1,,2026-08-12,219.96,219.35994,-0.60006,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 5Y,N/A,2,,2026-08-12,55.52,55.01972,-0.50028,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 7Y,N/A,3,,2026-08-12,257.72,258.61978,0.89978,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - CDX IG,FAKE_REPLACE_ME - 10Y,N/A,4,,2026-08-12,435,434.19982,-0.80018,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 1Y,N/A,0,,2026-08-12,194.492,196.69196,2.19996,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 3Y,N/A,1,,2026-08-12,41.148,39.3478,-1.8002,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 5Y,N/A,2,,2026-08-12,323.5,325.09984,1.59984,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 7Y,N/A,3,,2026-08-12,335.276,332.77598,-2.50002,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - iTraxx Main,FAKE_REPLACE_ME - 10Y,N/A,4,,2026-08-12,375.028,375.62768,0.59968,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 1Y,N/A,0,,2026-08-12,97.688,99.88798,2.19998,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 3Y,N/A,1,,2026-08-12,253.128,251.42776,-1.70024,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 5Y,N/A,2,,2026-08-12,413.988,415.98792,1.99992,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 7Y,N/A,3,,2026-08-12,345.34,347.73996,2.39996,OFFICIAL,Available
credit/delta,Credit,Delta,FAKE_REPLACE_ME - Ford CDS,FAKE_REPLACE_ME - 10Y,N/A,4,,2026-08-12,356.14,356.6399,0.4999,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,413.336,415.13592,1.79992,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,336.696,337.49588,0.79988,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,133.544,134.1437,0.5997,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - CDX IG Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,152.588,151.98782,-0.60018,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,243.336,241.83594,-1.50006,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,315.344,316.04366,0.69966,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,384.456,382.65582,-1.80018,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - iTraxx Main Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,364.356,366.45592,2.09992,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,185.684,184.58366,-1.10034,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,317.892,316.69194,-1.20006,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,333.416,333.2157,-0.2003,OFFICIAL,Available
credit/vega,Credit,Vega,FAKE_REPLACE_ME - Ford CDS Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,48.192,49.79168,1.59968,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,80.46625,80.96603,0.49978,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,66.97875,66.77861,-0.20014,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,141.49875,142.24871,0.74996,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Brent,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,93.1875,93.03716,-0.15034,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,31.5675,32.56742,0.99992,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,107.89625,108.34601,0.44976,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,67.45625,67.30601,-0.15024,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - Gold,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,104.7975,105.5473,0.7498,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,121.1325,120.2822,-0.8503,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,57.04875,56.59845,-0.4503,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,124.4525,124.00242,-0.45008,OFFICIAL,Available
commo/delta,Commo,Delta,FAKE_REPLACE_ME - TTF Gas,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,34.0525,32.80228,-1.25022,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,0.196001,0.193181,-0.00282,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,0.113873,0.106593,-0.00728,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,0.150038,0.143238,-0.0068,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Brent Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,0.056717,0.051377,-0.00534,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,0.122216,0.133516,0.0113,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,0.275642,0.271562,-0.00408,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,0.248165,0.254445,0.00628,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - Gold Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,0.0689,0.06928,0.00038,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 1M,N/A,0,,2026-08-12,0.19232,0.19158,-0.00074,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 3M,N/A,1,,2026-08-12,0.324167,0.314887,-0.00928,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 6M,N/A,2,,2026-08-12,0.340151,0.327411,-0.01274,OFFICIAL,Available
commo/vega,Commo,Vega,FAKE_REPLACE_ME - TTF Gas Vol,FAKE_REPLACE_ME - 1Y,N/A,3,,2026-08-12,0.283505,0.294325,0.01082,OFFICIAL,Available
